Country,Year,Status,Life_expectancy,Adult_mortality,Infant_mortality,Alcohol_consumption,Health_expenditure,HepB_immunization,Measles_cases,BMI,Under_5_deaths,Polio_immunization,Total_health_expenditure,Diphtheria_immunization,HIV_AIDS_deaths,GDP_per_capita,Population,Thinness_1_19_years,Thinness_5_9_years,Human_development_index,Schooling_years
Niger,2012,Developing,63,232,49,0.01,29.75517982,71,272,18.1,90,71,6.11,71,0.7,391.515524,17731634,1.3,1.1,0.331,5.1
Niger,2010,Developing,58.2,252,50,0.12,5.883760536,7,372,17.3,95,75,6.36,7,0.9,348.151511,16425578,1.7,1.6,0.312,4.5
Niger,2009,Developing,57.1,263,51,0.11,5.665405066,71,801,16.9,99,71,6.98,71,1.1,341.2894618,15813913,11,1.8,0.307,4.2
Niger,2008,Developing,56,272,52,0.12,40.37835666,,1317,16.5,102,68,6.76,67,1.3,354.8185998,15228525,11.2,11,0.298,4
Niger,2007,Developing,55.2,276,53,0.1,35.80929749,,282,16.1,106,57,6.94,57,1.4,292.55962,14668338,11.4,11.3,0.293,3.8
Niger,2005,Developing,53.7,278,55,0.11,3.751715442,,2183,15.4,114,46,7.15,45,1.6,25.383731,13618449,11.9,11.8,0.278,3.5
Niger,2001,Developing,56,283,57,0.11,1.817829717,,61208,13.9,127,42,7.1,36,1.6,165.257247,11771976,12.7,12.7,0.255,2.9
Niger,2000,Developing,50,284,58,0.1,13.35783844,,21319,13.6,128,41,6.1,34,1.5,158.455972,11352973,12.8,12.9,0.253,2.8
Nigeria,2015,Developing,54.5,344,483,,0,49,12423,25.4,747,49,,49,3.7,2655.157977,181181744,9.8,9.7,0.525,10
Nigeria,2012,Developing,52.7,374,505,8.54,204.7186256,42,6447,23.5,788,42,3.3,42,4.4,2755.297787,167297284,1.7,1.6,0.507,9.7
Nigeria,2010,Developing,52,374,521,8.9,133.1230872,49,8491,22.2,817,54,3.47,54,4.8,2327.3267,158578261,11.3,11.2,0.492,9.5
Nigeria,2005,Developing,49.2,4,556,9.71,6.416252787,18,110927,19.3,893,45,4.11,36,5.4,87.8938738,138939478,12.9,12.9,0.463,8.9
Nigeria,2004,Developing,48.5,47,563,9.76,57.22555815,,31521,18.8,907,43,4.33,33,5.4,648.815852,135393616,13.2,13.2,0.445,8.5
Nigeria,2003,Developing,48.1,41,567,9.75,30.19550849,,141258,18.3,918,42,4.5,29,5.4,512.65719,131972533,13.5,13.6,0,8.1
Nigeria,2001,Developing,47.4,48,574,9.58,15.830985,,168107,17.3,936,36,3.25,27,5.1,351.7996666,125463434,14.1,14.1,0,8
Niue,2013,Developing,,,0,0.01,0,99,0,77.3,0,99,7.2,99,0.1,,1847,0.1,0.1,,
Norway,2014,Developed,81.6,61,0,6.06,177.6382878,,3,6.8,0,93,9.72,93,0.1,975.49856,5137232,0.8,0.7,0.945,17.7
Norway,2010,Developed,81,66,0,6.59,15268.06445,,3,58.9,0,93,9.26,93,0.1,87646.75346,4889252,0.7,0.7,0.936,17.4
Norway,2009,Developed,89,67,0,6.68,142.3749426,,2,58.5,0,94,9.49,94,0.1,817.77681,4828726,0.7,0.7,0.936,17.4
Norway,2008,Developed,86,67,0,6.75,1707.130633,,4,58,0,94,8.4,94,0.1,9688.5961,4768212,0.7,0.7,0.936,17.6
Norway,2005,Developed,81,73,0,6.37,11792.53465,,0,56.5,0,91,8.89,91,0.1,66775.3944,4623291,0.8,0.7,0.929,17.6
Norway,2003,Developed,79.4,78,0,6.04,880.7380617,,8,55.3,0,92,9.85,92,0.1,5111.65445,4564855,0.8,0.7,0.918,17.1
Norway,2002,Developed,78.9,81,0,5.89,749.6823382,,5,54.6,0,93,9.62,93,0.1,4361.1538,4538159,0.8,0.7,0.916,17.1
Norway,2001,Developed,78.8,82,0,5.49,6356.827282,,4,54,0,91,8.65,91,0.1,38549.58934,4513751,0.8,0.7,0.917,17.5
Oman,2015,Developing,76.6,99,1,,0,99,0,54.6,1,99,,99,0.1,16627.36433,4000000,7.1,6.9,0.795,13.7
Oman,2014,Developing,76.4,11,1,0.4,166.1913728,99,0,53.5,1,99,3.55,99,0.1,2458.45226,4000000,7.1,6.9,0.796,13.7
Oman,2013,Developing,76.2,12,1,0.46,1154.893473,98,0,52.8,1,99,2.76,98,0.1,21268.7564,4000000,7,6.8,0.796,13.7
Oman,2012,Developing,76,14,1,0.51,1055.835493,98,13,52.3,1,99,2.52,98,0.1,22134.916,4000000,7,6.8,0.797,13.7
Oman,2011,Developing,75.8,15,1,0.54,158.27708,99,5,52,1,99,2.49,99,0.1,2986.36,4000000,6.9,6.8,0.797,13.6
Oman,2010,Developing,75.6,16,1,0.56,129.2260751,99,3,51.8,1,99,2.74,99,0.1,1928.74739,4000000,6.9,6.8,0.797,13.5
Oman,2009,Developing,75.4,18,1,0.56,1040.629462,98,19,51.5,1,96,2.83,98,0.1,16784.34616,4000000,6.9,6.8,0.782,12.4
Oman,2008,Developing,75.2,19,1,0.57,123.0966298,99,18,51.1,1,97,2.1,99,0.1,2275.3536,4000000,6.9,6.8,0.765,11.9
Oman,2007,Developing,74.9,113,1,0.57,88.45038011,99,24,5.6,1,97,2.43,99,0.1,1585.13226,4000000,7,6.8,0.753,11.5
Oman,2006,Developing,74.7,115,1,0.58,78.51141,99,13,5.1,1,98,2.31,98,0.1,1448.55,4000000,7,6.8,0.748,11.6
Oman,2005,Developing,74.3,118,1,0.63,854.0115758,99,25,49.5,1,99,2.59,99,0.1,12376.97936,4000000,7,6.8,0.742,11.5
Oman,2004,Developing,74,122,1,0.61,70.46762486,99,18,48.9,1,99,2.98,99,0.1,1129.28886,4000000,7.1,6.8,0.734,11.5
Oman,2003,Developing,73.6,127,1,0.56,65.65631302,99,1,48.1,1,99,3.17,99,0.1,969.8126,4000000,7.1,6.8,0.725,11.2
Oman,2002,Developing,73.3,13,1,0.54,585.9170945,99,5,47.3,1,99,3.18,99,0.1,8629.11774,4000000,7.1,6.8,0.716,11
Oman,2001,Developing,72.9,134,1,0.55,564.5425663,99,15,46.5,1,99,3.8,99,0.1,8476.61511,4000000,7.1,6.9,0.705,10.7
Oman,2000,Developing,72.6,138,1,0.38,62.86657508,99,15,45.9,1,99,3.7,99,0.1,861.18596,4000000,7.2,6.9,0,10.4
Pakistan,2014,Developing,66.2,162,359,0.01,62.29361092,72,1370,24.7,442,72,2.61,72,0.1,1316.98966,185546257,19.4,19.8,0.542,7.8
Pakistan,2013,Developing,66,163,365,0.04,60.18648815,72,8749,23.9,450,72,2.7,72,0.1,1272.44161,181712595,19.6,2,0.538,7.7
Pakistan,2012,Developing,65.7,165,369,0.04,59.65900139,72,8046,23.2,456,72,2.76,72,0.1,1261.28967,177911533,19.8,2.2,0.529,7.6
Pakistan,2011,Developing,65.5,167,371,0.04,57.87736282,74,4386,22.5,459,75,3.1,74,0.1,1226.215314,174184265,2,2.4,0.525,7.5
Pakistan,2002,Developing,63.2,187,371,0.01,22.39387584,,3903,17.4,474,71,2.76,68,0.1,499.8633,144654143,21.8,22.2,0.457,5.5
Pakistan,2000,Developing,62.8,19,385,0.02,18.84534312,,2064,16.4,495,65,2.79,62,0.1,533.8624114,138523285,22.2,22.6,0.445,5.3
Palau,2013,Developing,,,0,,344.6906308,99,0,83.3,0,99,9.27,99,0.1,1932.12237,292,0.1,0.1,0.779,14.2
Panama,2015,Developing,77.8,118,1,,0,73,0,57.8,1,72,,73,0.1,13134.4367,3969249,1.9,1.8,0.785,13
Panama,2013,Developing,77.5,118,1,6.89,1694.467075,8,0,56.3,1,81,8.9,8,0.1,11685.97983,3838462,1.9,1.9,0.773,12.9
Panama,2012,Developing,77.2,12,1,6.95,201.7490628,85,0,55.6,1,87,7.25,85,0.1,1589.82713,3772938,1.9,1.9,0.765,12.8
Panama,2010,Developing,76.5,122,1,6.94,1199.319976,94,0,54.2,2,95,8.5,94,0.1,7937.259931,3643222,2,1.9,0.756,12.8
Panama,2009,Developing,76.8,127,1,6.87,1092.155356,85,0,53.4,2,85,7.56,85,0.1,7429.628274,3579385,2,1.9,0.755,12.8
Panama,2008,Developing,76.5,127,1,6.74,956.8229765,86,0,52.7,2,86,6.75,86,0.1,6973.9284,3516268,2,2,0.75,12.8
Panama,2004,Developing,75.8,123,1,5.69,527.60848,95,0,49.5,2,92,8.9,95,0.2,4591.892776,3269541,2.2,2.1,0.733,12.8
Panama,2002,Developing,75.7,125,1,5.52,78.80940216,98,0,47.8,2,99,8.3,99,0.2,4126.14671,3149265,2.3,2.2,0.725,12.6
Papua New Guinea,2015,Developing,62.9,275,10,,0,67,38,48.6,12,74,,73,0.6,,7919825,1.3,1.3,0.515,10
Papua New Guinea,2014,Developing,62.7,278,10,0.01,208.2311603,67,2299,47.9,13,64,4.26,73,0.7,2182.716565,7755785,1.3,1.3,0.511,10
Papua New Guinea,2013,Developing,62.4,281,10,0.01,25.70881695,73,12,47.2,13,8,4.78,79,0.8,229.95364,7592865,1.3,1.3,0.506,10
Papua New Guinea,2011,Developing,62,285,10,0.88,23.40731286,66,0,45.7,13,69,4.94,72,1,177.867119,7269348,1.3,1.3,0.494,9.9
Papua New Guinea,2009,Developing,61.6,288,11,0.82,20.53327531,66,0,44.2,14,79,4.36,73,1.1,1166.66337,6947447,1.4,1.3,0.477,9.2
Papua New Guinea,2008,Developing,61.4,29,11,0.81,103.7277727,59,0,43.4,14,76,4.6,63,1.3,1178.72469,6787187,1.4,1.3,0.469,8.9
Papua New Guinea,2007,Developing,61.1,295,11,0.71,85.7175381,61,0,42.7,14,72,4.4,71,1.4,956.668952,6627922,1.4,1.3,0.461,8.6
Papua New Guinea,2004,Developing,59.9,314,11,0.58,158.001946,6,1385,4.4,15,59,8.39,62,1.5,637.3616215,6161517,1.5,1.4,0.439,7.6
Papua New Guinea,2002,Developing,59.3,327,11,0.61,110.9803062,6,17620,38.9,14,54,7.69,61,1.4,511.665773,5862316,1.5,1.5,0.428,6.9
Papua New Guinea,2001,Developing,59.1,331,11,0.68,93.37278497,59,4023,38.2,14,52,6.68,55,1.3,539.41528,5716152,1.5,1.5,0.422,6.6
Papua New Guinea,2000,Developing,58.9,335,11,0.73,62.56273841,57,7135,37.5,14,51,3.98,59,1.1,631.9468526,5572222,1.6,1.5,0.418,6.2
Paraguay,2015,Developing,74,146,2,,0,93,0,5.2,3,89,,93,0.2,419.367724,6639119,2,1.9,0.692,12.3
Paraguay,2014,Developing,73.9,147,3,0.01,561.7684701,87,0,49.4,3,83,9.81,87,0.2,4712.822736,6552584,2,1.9,0.688,12.3
Paraguay,2012,Developing,73.6,148,3,5.36,441.8446244,87,0,47.9,3,83,1.33,87,0.1,3855.537735,6379219,2,2,0.679,12.3
Paraguay,2011,Developing,73.4,15,3,5.79,472.1932825,89,0,47.1,3,84,9.42,89,0.1,3988.11894,6293783,2.1,2,0.675,12.3
Paraguay,2009,Developing,73,155,3,5.39,30.93519548,85,0,45.6,3,81,9.14,85,0.1,2599.596259,6127837,2.1,2,0.663,12.1
Paraguay,2007,Developing,72.5,159,3,5.61,318.6201852,86,0,44.2,4,95,6.41,95,0.1,2312.192926,5966159,2.2,2.1,0.649,12
Paraguay,2006,Developing,72.3,161,3,5.61,26.18072382,92,0,43.5,4,98,6.43,98,0.2,189.71539,5882796,2.2,2.2,0.648,12.1
Paraguay,2005,Developing,72.1,163,3,6.38,20.68037294,92,0,42.8,4,96,6.7,96,0.2,157.145691,5795494,2.3,2.2,0.646,12.3
Peru,2015,Developing,75.5,123,8,,0,9,4,55.6,10,88,,9,0.1,63.343259,31376671,1.1,1.1,0.737,13.4
Peru,2011,Developing,74.5,133,9,4.83,759.5380695,91,0,52.9,12,91,4.93,91,0.2,5771.565878,29759989,1.1,1.1,0.721,13.4
Peru,2010,Developing,73.7,14,10,4.72,69.43934508,93,0,52.2,12,92,5.3,93,0.2,522.493191,29373646,1.1,1.1,0.708,13.3
Peru,2007,Developing,74,133,11,4.29,516.4037021,93,0,5.2,15,93,4.6,93,0.3,3611.2147,28292724,1.2,1.2,0.696,13.2
Peru,2006,Developing,74.2,134,12,4.22,448.7670462,94,0,49.5,15,94,4.47,94,0.4,3171.49856,27949944,1.2,1.2,0.693,13
Peru,2004,Developing,72.2,151,14,4.27,356.9393805,92,0,48.1,18,81,4.56,86,0.4,2448.143899,27273194,1.3,1.3,0.685,12.8
Peru,2003,Developing,72.1,152,15,4.5,34.70333523,65,0,47.4,19,95,4.6,94,0.4,218.25997,26937738,1.3,1.3,0.686,13.3
Peru,2001,Developing,72.4,142,17,4.22,302.5359058,,0,46.1,22,9,4.98,9,0.5,1981.243653,26261363,1.4,1.4,0.677,13.4
Peru,2000,Developing,71.4,154,18,4.59,297.5112337,,1,45.4,24,93,4.83,98,0.5,1996.719689,25914879,1.4,1.4,0.674,13.5
Philippines,2012,Developing,68.1,217,56,5.02,212.7418488,88,1536,23.7,71,88,4.46,88,0.1,2581.818554,96866642,1,9.7,0.666,11.6
Philippines,2010,Developing,67.9,218,58,4.85,198.2563794,77,6368,22.6,74,78,4.37,79,0.1,2129.499242,93726624,1,9.7,0.662,11.4
Philippines,2005,Developing,67,223,65,4.22,105.7306982,49,118,2.1,84,9,3.91,89,0.1,1194.697155,86274237,1,9.7,0.642,11.6
Philippines,2004,Developing,67.3,218,66,4.45,13.39905105,48,3025,19.6,86,85,3.23,88,0.1,179.3715,84678493,1,9.7,0.636,11.6
Philippines,2001,Developing,66.8,221,68,4.54,69.0204245,45,7360,18.3,89,76,3,79,0.1,957.287441,79665315,1,9.7,0.622,11.4
Philippines,2000,Developing,66.8,219,69,4.73,11.69704463,7,7120,17.8,90,74,3.21,78,0.1,138.91977,77991569,1,9.6,0.618,11.4
Poland,2015,Developed,77.5,117,2,,0,96,0,61.7,2,92,,98,0.1,12565.9876,37986412,1.9,2,0.852,16.4
Poland,2008,Developed,75.5,14,2,11.4,15.71474837,98,0,57.2,3,96,6.88,99,0.1,141.44688,38125759,2.2,2.3,0.813,15
Poland,2006,Developed,75.2,144,2,10.4,9.1455559,98,120,56,3,99,6.17,99,0.1,94.7726,38141267,2.3,2.4,0.803,15
Poland,2005,Developed,75,144,2,9.5,79.41502672,98,13,55.5,3,99,6.2,99,0.1,821.251569,38165445,2.3,2.5,0.797,14.8
Poland,2004,Developed,74.9,143,2,9.19,648.0743453,98,11,55,3,99,6.19,99,0.1,6681.178818,38182222,2.4,2.5,0.8,15.5
Poland,2000,Developed,73.7,153,3,8.4,412.4323974,99,77,53.1,4,98,5.5,98,0.1,4492.72764,38258629,2.5,2.8,0.777,14.6
Portugal,2015,Developed,81.1,76,0,,0,98,8,61.6,0,98,,98,0.1,1922.681,10000000,0.7,0.5,0.841,16.6
Portugal,2014,Developed,89,78,0,9.88,271.2545531,98,0,6.9,0,98,9.5,98,0.1,2277.53613,10000000,0.7,0.5,0.837,16.8
Portugal,2013,Developed,86,79,0,10,2698.01817,98,1,6.2,0,98,9.55,98,0.1,21618.73534,10000000,0.7,0.5,0.827,16.3
Portugal,2012,Developed,83,81,0,11.96,331.457035,98,23,59.5,0,98,9.74,98,0.1,2577.4264,10000000,0.7,0.5,0.824,16.3
Portugal,2011,Developed,82,85,0,11.92,3108.288623,97,2,58.8,0,97,1.7,97,0.1,23196.18375,10000000,0.7,0.5,0.818,16.2
Portugal,2010,Developed,79.6,88,0,12.25,3119.349824,97,5,58.1,0,97,1.44,98,0.1,22538.6548,10000000,0.7,0.5,0.812,16
Portugal,2009,Developed,79.3,9,0,12.03,337.1023516,96,3,57.3,0,96,1.42,96,0.1,2363.97161,10000000,0.7,0.5,0.809,16
Portugal,2008,Developed,79,92,0,12.35,3652.869332,97,1,56.5,0,97,9.9,97,0.1,24815.6884,10000000,0.7,0.5,0.804,15.8
Portugal,2007,Developed,78.7,94,0,12.57,333.3569124,97,0,55.7,0,96,9.62,97,0.1,2278.5845,10000000,0.7,0.5,0.797,15.4
Portugal,2006,Developed,78.5,96,0,13.11,2884.020194,97,0,54.9,0,97,9.67,97,0.1,19821.44463,10000000,0.7,0.5,0.793,15.4
Portugal,2005,Developed,77.7,11,0,13.33,2813.985285,94,7,54.1,1,93,9.98,93,0.1,18784.9485,10000000,0.7,0.6,0.79,15.4
Portugal,2004,Developed,78,99,0,13.45,276.0999798,94,5,53.3,1,95,9.84,95,0.1,1845.5881,10000000,0.7,0.6,0.792,15.9
Portugal,2003,Developed,77.3,15,0,14.21,2283.891796,94,8,52.5,1,96,9.54,99,0.1,15772.7334,10000000,0.7,0.6,0.789,15.8
Portugal,2002,Developed,77.2,17,1,12,1904.00231,82,8,51.7,1,96,9.15,98,0.1,12882.28897,10000000,0.8,0.6,0.788,15.9
Portugal,2001,Developed,76.9,11,1,12.22,1657.328352,7,0,5.9,1,96,9.1,97,0.1,11729.14616,10000000,0.8,0.6,0.782,15.7
Portugal,2000,Developed,76.6,11,1,11.89,167.3280168,58,45,5.1,1,96,9.14,96,0.1,1152.39681,10000000,0.8,0.6,0.777,15.5
Qatar,2015,Developing,78.2,68,0,,0,99,18,69.3,0,99,,99,0.1,66346.52267,2300000,5.2,4.9,0.855,13.4
Qatar,2014,Developing,78.1,69,0,1.15,5063.513104,89,46,68.4,0,99,2.19,89,0.1,86852.7119,2300000,5.2,4.8,0.854,13.4
Qatar,2013,Developing,77.9,7,0,1.2,515.0734795,97,73,67.7,0,99,2.15,97,0.1,8834.87958,2300000,5.1,4.7,0.843,13.4
Qatar,2012,Developing,77.8,72,0,1.13,5163.32918,93,160,67,0,93,2.16,92,0.1,88564.82298,2300000,5.1,4.7,0.837,13.4
Qatar,2011,Developing,77.5,74,0,1.16,4409.17067,93,101,66.5,0,92,1.93,93,0.1,85948.746,2300000,5.1,4.6,0.827,12.4
Qatar,2010,Developing,77.3,76,0,1.16,37.76848819,97,295,66,0,98,2.9,97,0.1,736.22784,2300000,5,4.6,0.825,12
Qatar,2009,Developing,77,79,0,1.11,3688.694288,99,112,65.6,0,98,2.63,99,0.1,61478.23813,2300000,5,4.6,0.828,11.8
Qatar,2008,Developing,76.8,82,0,1.37,5484.143308,97,0,65.2,0,98,1.87,97,0.1,82967.37228,2300000,5,4.5,0.825,11.7
Qatar,2007,Developing,76.7,83,0,1.24,44.18506273,94,361,65.1,0,97,2.31,94,0.1,675.61258,2300000,4.9,4.5,0.83,12.6
Qatar,2006,Developing,76.6,83,0,1.28,448.5952989,96,144,65,0,95,2.58,96,0.1,6256.55926,2300000,4.9,4.5,0.835,13.7
Qatar,2005,Developing,76.6,84,0,1.18,4582.476081,97,74,65.1,0,98,3.1,97,0.1,51488.49529,2300000,4.8,4.5,0.83,13.7
Qatar,2004,Developing,76.6,84,0,1.11,4064.743869,97,29,65,0,95,3.61,96,0.1,41818.35256,2300000,4.8,4.5,0.826,13.5
Qatar,2003,Developing,76.5,85,0,1,4049.972347,93,24,64.7,0,93,4.14,92,0.1,34176.98183,2300000,4.8,4.5,0.815,12.8
Qatar,2002,Developing,76.4,85,0,0.87,188.6782945,98,34,64.1,0,96,2.71,96,0.1,2999.65492,2300000,4.8,4.5,0.807,12.2
Qatar,2001,Developing,76.3,87,0,0.76,170.0494537,93,23,63.3,0,93,2.56,93,0.1,2843.63635,2300000,4.8,4.5,0.809,12.6
Qatar,2000,Developing,76.2,88,0,0.5,1559.287158,89,46,62.4,0,91,2.18,8,0.1,29986.2915,2300000,4.8,4.5,0.808,13
Republic of Korea,2015,Developing,82.3,64,1,,0,98,7,31.7,2,98,,98,0.1,28000,50000000,1.5,1,,
Republic of Korea,2014,Developing,82,66,1,0.01,0,99,442,31.2,2,99,7.37,99,0.1,28000,50000000,1.5,1,,
Republic of Korea,2013,Developing,81.7,68,1,9.33,0,99,107,3.8,2,99,7.2,99,0.1,28000,50000000,1.5,1,,
Republic of Korea,2012,Developing,81.2,69,1,9.56,0,99,2,3.4,2,99,7.1,99,0.1,28000,50000000,1.5,1,,
Republic of Korea,2011,Developing,81.1,72,2,9.34,0,99,42,3,2,98,6.83,99,0.1,28000,50000000,1.5,1,,
Republic of Korea,2010,Developing,87,74,2,9.23,0,94,114,29.5,2,95,6.79,94,0.1,28000,50000000,1.5,1,,
Republic of Korea,2009,Developing,86,75,2,8.97,0,94,17,29.1,2,95,6.66,94,0.1,28000,50000000,1.5,1,,
Republic of Korea,2008,Developing,83,75,2,9.31,0,94,2,28.6,2,92,6.16,94,0.1,28000,50000000,1.5,1,,
Republic of Korea,2007,Developing,79.8,77,2,9.05,0,91,194,28.2,2,91,5.99,91,0.1,28000,50000000,1.5,1,,
Republic of Korea,2006,Developing,79.4,79,2,8.83,0,99,28,27.7,2,98,5.76,98,0.1,28000,50000000,1.5,1,,
Republic of Korea,2005,Developing,78.7,84,2,9.03,0,99,7,27.2,3,96,5.33,96,0.1,28000,50000000,1.6,1,,
Republic of Korea,2004,Developing,78.2,89,3,9.18,0,92,11,26.7,3,9,4.96,88,0.1,28000,50000000,1.6,1,,
Republic of Korea,2003,Developing,77.6,95,3,9.66,0,91,33,26.2,3,94,4.93,97,0.1,28000,50000000,1.6,1,,
Republic of Korea,2002,Developing,77.1,99,3,9.55,0,92,62,25.7,4,99,4.61,97,0.1,28000,50000000,1.6,1.1,,
Republic of Korea,2001,Developing,76.7,17,3,11.45,0,89,23060,25.2,4,99,4.76,97,0.1,28000,50000000,1.6,1.1,,
Republic of Korea,2000,Developing,76,116,4,10.33,0,93,32647,24.7,4,99,4.23,97,0.1,28000,50000000,1.6,1.1,,
Republic of Moldova,2015,Developing,72.1,157,1,,0,88,0,53.4,1,88,,87,0.1,2500,2500000,2.7,2.8,,
Republic of Moldova,2014,Developing,71.8,162,1,9.99,0,92,2,52.7,1,92,1.32,9,0.1,2500,2500000,2.7,2.8,,
Republic of Moldova,2013,Developing,71.7,163,1,10.49,0,91,27,52.1,1,92,1.5,9,0.1,2500,2500000,2.7,2.9,,
Republic of Moldova,2012,Developing,79,175,1,10.68,0,94,11,51.5,1,92,11.87,92,0.1,2500,2500000,2.7,2.9,,
Republic of Moldova,2011,Developing,77,177,1,9.45,0,96,0,5.9,1,96,1.61,93,0.1,2500,2500000,2.8,3,,
Republic of Moldova,2010,Developing,68.8,219,1,8.25,0,98,0,5.4,1,97,12.8,9,0.1,2500,2500000,2.8,3,,
Republic of Moldova,2009,Developing,69,218,1,8.45,0,89,0,49.9,1,87,12.49,85,0.1,2500,2500000,2.9,3.1,,
Republic of Moldova,2008,Developing,68.9,228,1,9.07,0,97,0,49.5,1,96,11.41,9,0.1,2500,2500000,2.9,3.1,,
Republic of Moldova,2007,Developing,68.3,237,1,9.66,0,95,10,49.1,1,93,1.88,92,0.1,2500,2500000,3,3.2,,
Republic of Moldova,2006,Developing,68,242,1,8.36,0,98,34,48.7,1,98,1.63,97,0.1,2500,2500000,3.1,3.3,,
Republic of Moldova,2005,Developing,67.3,248,1,10.78,0,99,6,48.3,1,99,9.15,98,0.1,2500,2500000,3.1,3.3,,
Republic of Moldova,2004,Developing,68,225,1,12.27,0,99,4,47.9,1,98,8.49,98,0.1,2500,2500000,3.2,3.4,,
Republic of Moldova,2003,Developing,67.6,226,1,8.15,0,99,87,47.6,1,98,8.24,98,0.1,2500,2500000,3.3,3.5,,
Republic of Moldova,2002,Developing,67.5,225,1,6.71,0,99,4929,47.2,1,98,8.31,97,0.1,2500,2500000,3.4,3.6,,
Republic of Moldova,2001,Developing,67.6,228,1,10.98,0,94,457,46.8,1,98,7,97,0.1,2500,2500000,3.5,3.6,,
Republic of Moldova,2000,Developing,67.1,235,1,9.89,0,92,687,46.5,2,97,6.65,95,0.1,2500,2500000,3.6,3.7,,
Romania,2015,Developed,75,133,2,,0,9,4,6.7,2,89,,89,0.1,8958.788593,19815481,2.5,2.7,0.798,14.7
Romania,2013,Developed,74.6,138,2,9.59,1230.748231,96,1159,59.2,2,88,5.6,92,0.1,9585.266593,19983693,2.7,2.9,0.794,14.7
Romania,2005,Developed,71.9,162,3,7.68,615.4030781,98,5043,53.9,4,97,5.47,97,0.1,4676.315183,21319685,3.3,3.8,0.745,13.4
Romania,2004,Developed,71.7,165,4,9.82,431.3250367,99,117,53.4,4,97,5.43,97,0.1,3552.92452,21451748,3.4,3.9,0.733,12.9
Romania,2003,Developed,71.1,174,4,8.78,375.1740323,98,9,52.9,4,97,5.3,97,0.1,2774.95586,21574326,3.5,4,0.722,12.5
Russian Federation,2014,Developing,73,225,13,10.12,1340.553699,97,4711,59.9,15,97,7.7,97,0.1,14125.961,143819666,2.3,2.3,0.803,14.9
Russian Federation,2010,Developing,68.4,256,15,11.05,162.8088054,97,129,57.5,17,98,6.83,97,0.2,1674.98771,142849449,2.3,2.5,0.773,13.7
Russian Federation,2009,Developing,68.2,261,15,11.21,137.0063357,98,101,57,18,98,7.44,98,0.3,8562.89598,142785342,2.3,2.5,0.776,14
Russian Federation,2005,Developing,65,327,18,11.57,625.5081805,97,454,55.3,20,98,5.21,98,0.3,5323.473877,143518523,2.4,2.7,0.748,13.7
Russian Federation,2003,Developing,64.6,322,20,11.32,333.2148711,94,3291,54.7,22,97,5.61,96,0.4,2975.132778,144648257,2.6,2.8,0.733,13.2
Russian Federation,2000,Developing,65,37,22,10.18,224.4600248,,4800,54,26,97,5.42,96,0.2,1771.58662,146596557,2.9,3,0.709,12.1
Rwanda,2015,Developing,66.1,227,11,,0,98,1,21.4,15,99,,98,0.4,71.348397,11629553,5.7,5.7,0.493,10.8
Rwanda,2014,Developing,65.7,23,12,0.01,7.549797238,98,10,2.8,16,98,7.53,98,0.4,76.5699517,11345357,5.8,5.8,0.488,10.8
Rwanda,2009,Developing,61,288,17,7.11,9.165614959,97,5,17.7,25,93,7.2,97,2.8,539.1538211,9977446,6.6,6.4,0.447,10.2
Rwanda,2005,Developing,55.3,37,24,7.01,39.44666715,95,129,15.4,38,95,6.83,95,7.1,287.931877,8991735,6.8,7,0.388,8.8
Rwanda,2004,Developing,53.4,397,26,6.75,31.93566186,89,386,14.9,42,89,6.24,89,7.7,236.9114381,8818438,6.9,7.1,0.371,8.2
Saint Kitts and Nevis,2013,Developing,,,0,8.54,0,97,0,5.2,0,96,6.14,96,0.1,20000,45000,3.7,3.6,0.749,13.4
Saint Lucia,2015,Developing,75.2,138,0,,0,99,0,47.5,0,99,,99,0.1,10000,175000,4.3,4.3,0.735,13.1
Saint Lucia,2014,Developing,75,139,0,9.97,0,99,0,46.7,0,99,6.72,99,0.1,10000,175000,4.3,4.3,0.723,13.1
Saint Lucia,2013,Developing,74.8,141,0,9.73,0,99,0,45.9,0,99,7.85,99,0.1,10000,175000,4.3,4.3,0.734,13.1
Saint Lucia,2012,Developing,74.7,142,0,9.99,0,98,0,45.2,0,98,8.35,98,0.1,10000,175000,4.3,4.3,0.735,13
Saint Lucia,2011,Developing,74.6,143,0,10.43,0,99,0,44.5,0,99,7.58,99,0.1,10000,175000,4.3,4.3,0.733,12.9
Saint Lucia,2010,Developing,74.2,147,0,10.87,0,97,0,43.8,0,97,8.1,97,0.1,10000,175000,4.3,4.3,0.724,12.8
Saint Lucia,2009,Developing,74.3,147,0,11.09,0,95,0,43,0,95,8.12,95,0.1,10000,175000,4.3,4.4,0.717,12.7
Saint Lucia,2008,Developing,74.1,149,0,12.09,0,96,0,42.2,0,96,7.43,96,0.1,10000,175000,4.3,4.4,0.71,12.6
Saint Lucia,2007,Developing,73.9,151,0,12.68,0,99,0,41.3,0,99,6.81,99,0.1,10000,175000,4.3,4.4,0.707,12.8
Saint Lucia,2006,Developing,73.5,155,0,13.45,0,85,0,4.4,0,85,6.37,85,0.1,10000,175000,4.3,4.4,0.694,12.4
Saint Lucia,2005,Developing,73.1,16,0,12.32,0,95,0,39.6,0,95,6.25,95,0.2,10000,175000,4.4,4.4,0.689,12.2
